Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1501080,"8011291 1 9                 34,761 Sq. Feet",,T,"2
 Residential",,162700,505400,0,668100,1047 CALKINS PLACE S.E.,,,TV,2014
1501090,"8011291 1 10               27,007 Sq. Feet",,T,"2
 Residential",,151300,265000,0,416300,1025 CALKINS PLACE S.E.,,,TV,2014
1501100,8011291 1 11    SW-6-20-2-51.05 Acres,,T,"2
 Residential",,209300,221000,0,430300,1003 CALKINS PLACE S.E.,,,TV,2014
1501110,8011291 1 12               1.03 Acres,,T,"2
 Residential",,208600,163000,0,371600,883 CALKINS PLACE S.E.,,,TV,2014
1501120,8011291 1 13    NW-6-20-2-5,,E,"10
Municipal Public Lands-Exempt",,0,25500,0,25500,REAR 865 CALKINS PLACE S.E.,,,TV,2014
1501140,"8011291 1 13               42,602 Sq. Feet",,T,"2
 Residential",,167600,223100,0,390700,865 CALKINS PLACE S.E.,,,TV,2014
1501150,8011291 1 14               1.02 Acres,,T,"2
 Residential",,200300,164500,0,364800,843 CALKINS PLACE S.E.,,,TV,2014
1501160,"8011291 1 15               40,467 Sq. Feet",,T,"2
 Residential",,151400,111500,0,262900,725 CALKINS PLACE S.E.,,,TV,2014
1501170,8011291 1 16               1.25 Acres,,T,"2
 Residential",,182500,194600,0,377100,701 CALKINS PLACE S.E.,,,TV,2014
1501180,8011291 1 17               3.10 Acres,,E,"10
Municipal Public Lands-Exempt",,236800,1566000,0,1802800,1105 CALKINS PLACE,,,TV,2014
1501190,8011291 1 18               7.30 Acres,,E,"10
Municipal Public Lands-Exempt",,314900,0,0,314900,,,,TV,2014
1502000,9412513 PTN2     SW-6-20-2-569.72 Acres,,T,"1
Residential Vacant",,978500,0,0,978500,900 DECALTA ROAD SOUTH WE,,,TV,2014
1503000,9412513 PTN2     W -6-20-2-550.01 Acres,,T,"7
Farmland",,16000,0,0,16000,1525 DECALTA ROAD S.E.,,,TV,2014
1503020,"0112061 UNIT 2    S -6-20-2-53,873 Sq. Feet",,T,"2
 Residential",,78700,189100,0,267800,2 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503030,"0112061 UNIT 3    S -6-20-2-54,210 Sq. Feet",,T,"2
 Residential",,86400,222300,0,308700,3 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503040,"0112061 UNIT 4    S -6-20-2-54,304 Sq. Feet",,T,"2
 Residential",,88500,213200,0,301700,4 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503050,"0112061 UNIT 5    S -6-20-2-54,263 Sq. Feet",,T,"2
 Residential",,87600,279500,0,367100,5 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503060,"0112061 UNIT 6    S -6-20-2-54,263 Sq. Feet",,T,"2
 Residential",,87600,223600,0,311200,6 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503070,"0112061 UNIT 7    S -6-20-2-54,263 Sq. Feet",,T,"2
 Residential",,87600,216800,0,304400,7 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503080,"0112061 UNIT 8    S -6-20-2-54,263 Sq. Feet",,T,"2
 Residential",,87600,207400,0,295000,8 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503090,"0112061 UNIT 9    S -6-20-2-54,263 Sq. Feet",,T,"2
 Residential",,87600,203600,0,291200,9 925 IMPERIAL DRIVE S.E.,,,TV,2014
1503100,"0112061 UNIT 10    S -6-20-2-54,220 Sq. Feet",,T,"2
 Residential",,86600,223700,0,310300,10 925 IMPERIAL DRIVE S.E,,,TV,2014
1503110,"0112061 UNIT 11    S -6-20-2-55,017 Sq. Feet",,T,"2
 Residential",,99700,265700,0,365400,11 925 IMPERIAL DRIVE S.E,,,TV,2014
1503120,"0112061 UNIT 12    S -6-20-2-54,871 Sq. Feet",,T,"2
 Residential",,97600,234000,0,331600,12 925 IMPERIAL DRIVE S.E,,,TV,2014
1503130,"0112061 UNIT 13    S -6-20-2-54,507 Sq. Feet",,T,"2
 Residential",,92300,235000,0,327300,13 925 IMPERIAL DRIVE S.E,,,TV,2014
1503140,"0112061 UNIT 14    S -6-20-2-54,553 Sq. Feet",,T,"2
 Residential",,93000,231700,0,324700,14 925 IMPERIAL DRIVE S.E,,,TV,2014
1503150,"0112061 UNIT 15    S -6-20-2-54,788 Sq. Feet",,T,"2
 Residential",,96400,211000,0,307400,15 925 IMPERIAL DRIVE S.E,,,TV,2014
1503160,"0112061 UNIT 16    S -6-20-2-54,223 Sq. Feet",,T,"2
 Residential",,86700,215700,0,302400,16 925 IMPERIAL DRIVE S.E,,,TV,2014
1503170,"0112061 UNIT 17    S -6-20-2-54,223 Sq. Feet",,T,"2
 Residential",,86700,238100,0,324800,17 925 IMPERIAL DRIVE S.E,,,TV,2014
1503180,"0112061 UNIT 18    S -6-20-2-54,223 Sq. Feet",,T,"2
 Residential",,83400,214800,0,298200,18 925 IMPERIAL DRIVE S.E,,,TV,2014
1503190,"0112061 UNIT 19    S -6-20-2-54,197 Sq. Feet",,T,"2
 Residential",,86100,215900,0,302000,19 925 IMPERIAL DRIVE S.E,,,TV,2014
1503200,"0112061 UNIT 20    S -6-20-2-54,197 Sq. Feet",,T,"2
 Residential",,86100,202500,0,288600,20 925 IMPERIAL DRIVE S.E,,,TV,2014
1503210,"0112061 UNIT 21    S -6-20-2-54,452 Sq. Feet",,T,"2
 Residential",,91500,229500,0,321000,21 925 IMPERIAL DRIVE S.E,,,TV,2014
1503220,"0112061 UNIT 22    S -6-20-2-54,596 Sq. Feet",,T,"2
 Residential",,93600,242000,0,335600,22 925 IMPERIAL DRIVE S.E,,,TV,2014
1503230,"0112061 UNIT 23    S -6-20-2-54,472 Sq. Feet",,T,"2
 Residential",,91800,240900,0,332700,23 925 IMPERIAL DRIVE S.E,,,TV,2014
1503240,"0112061 UNIT 24    S -6-20-2-59,052 Sq. Feet",,T,"2
 Residential",,128000,232300,0,360300,24 925 IMPERIAL DRIVE S.E,,,TV,2014
1503250,"0112061 UNIT 25    S -6-20-2-58,913 Sq. Feet",,T,"2
 Residential",,127400,233300,0,360700,25 925 IMPERIAL DRIVE S.E,,,TV,2014
1503260,"0112061 UNIT 26    S -6-20-2-54,280 Sq. Feet",,T,"2
 Residential",,88000,222800,0,310800,26 925 IMPERIAL DRIVE S.E,,,TV,2014
1503270,"0112061 UNIT 27    S -6-20-2-54,174 Sq. Feet",,T,"2
 Residential",,85600,243100,0,328700,27 925 IMPERIAL DRIVE S.E,,,TV,2014
1503280,"0112061 UNIT 28    S -6-20-2-54,174 Sq. Feet",,T,"2
 Residential",,85600,248600,0,334200,28 925 IMPERIAL DRIVE S.E,,,TV,2014
1503290,"0112061 UNIT 29    S -6-20-2-54,175 Sq. Feet",,T,"2
 Residential",,85600,206800,0,292400,29 925 IMPERIAL DRIVE S.E,,,TV,2014
1503300,"0112061 UNIT 30    S -6-20-2-54,176 Sq. Feet",,T,"2
 Residential",,85600,246300,0,331900,30 925 IMPERIAL DRIVE S.E,,,TV,2014
1503310,"0112061 UNIT 31    S -6-20-2-54,176 Sq. Feet",,T,"2
 Residential",,85600,209700,0,295300,31 925 IMPERIAL DRIVE S.E,,,TV,2014
1503320,"0112061 UNIT 32    S -6-20-2-54,177 Sq. Feet",,T,"2
 Residential",,85700,199400,0,285100,32 925 IMPERIAL DRIVE S.E,,,TV,2014
1503330,"0112061 UNIT 33    S -6-20-2-54,177 Sq. Feet",,T,"2
 Residential",,85700,239700,0,325400,33 925 IMPERIAL DRIVE S.E,,,TV,2014
1503340,"0112061 UNIT 34    S -6-20-2-54,178 Sq. Feet",,T,"2
 Residential",,85700,189200,0,274900,34 925 IMPERIAL DRIVE S.E,,,TV,2014
1503350,"0112061 UNIT 35    S -6-20-2-54,520 Sq. Feet",,T,"2
 Residential",,92500,233000,0,325500,35 925 IMPERIAL DRIVE S.E,,,TV,2014
1503360,"0112061 UNIT 36    S -6-20-2-54,661 Sq. Feet",,T,"2
 Residential",,94500,225800,0,320300,36 925 IMPERIAL DRIVE S.E,,,TV,2014
1503370,"0112061 UNIT 37    S -6-20-2-56,675 Sq. Feet",,T,"2
 Residential",,117100,221100,0,338200,37 925 IMPERIAL DRIVE S.E,,,TV,2014
1503380,"0112061 UNIT 38    S -6-20-2-53,994 Sq. Feet",,T,"1
Residential Vacant",,62700,0,0,62700,38 925 IMPERIAL DRIVE S.E,,,TV,2014
1503390,"0112061 UNIT 39    S -6-20-2-54,334 Sq. Feet",,T,"1
Residential Vacant",,68600,0,0,68600,39 925 IMPERIAL DRIVE S.E,,,TV,2014
1503400,"0112061 UNIT 40    S -6-20-2-54,334 Sq. Feet",,T,"1
Residential Vacant",,68600,0,0,68600,40 925 IMPERIAL DRIVE S.E,,,TV,2014
1503410,"0112061 UNIT 41    S -6-20-2-54,334 Sq. Feet",,T,"1
Residential Vacant",,68600,0,0,68600,41 925 IMPERIAL DRIVE S.E,,,TV,2014
1503420,"0112061 UNIT 42    S -6-20-2-54,334 Sq. Feet",,T,"2
 Residential",,89200,218700,0,307900,42 925 IMPERIAL DRIVE S.E,,,TV,2014
1503430,"0112061 UNIT 43    S -6-20-2-53,808 Sq. Feet",,T,"2
 Residential",,77200,223400,0,300600,43 925 IMPERIAL DRIVE S.E,,,TV,2014
1503440,"0112061 UNIT 44MR    S -6-20-2-515,377 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,16300,0,0,16300,44 925 IMPERIAL DRIVE S.E,,,TV,2014
1503450,"0112061 UNIT 45MR    S -6-20-2-51,621 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,4900,0,0,4900,45 925 IMPERIAL DRIVE S.E,,,TV,2014
1503460,"0112061 UNIT 46PUL    S -6-20-2-51,553 Sq. Feet",,E,"10
Municipal Public Lands-Exempt",,7000,0,0,7000,46 925 IMPERIAL DRIVE S.E,,,TV,2014
1504000,0614048 1 1    SE-6-20-2-526.08 Acres   ACCESS FROM 16TH AVENUE,,T,"7
Farmland",,4500,0,0,4500,500 16TH AVENUE S.E.,,,TV,2014
1600000,0812833 1 3    SE-6-20-2-578.54 Acres   PART OF KANA GATEWAY FUTURE DEVELOPMENT,,T,"7
Farmland",,27500,0,0,27500,700 16TH AVENUE S.E.,,,TV,2014
1600010,0910078 1 4    E -6-20-2-536.15 Acres   KANA GATEWAY DEVELOPMENTS,,T,"7
Farmland",,12700,0,0,12700,600 16TH AVENUE SE,,,TV,2014
